model,item_id,scenario_id,foundation,domain,utility,delusional,level,condition,n_runs,n_valid,mean_rating,sd_rating,se_rating
upstage/solar-pro-3,fairness__finance_business__high_utility__plain__L2,fairness__finance_business__high_utility__plain,fairness,finance_business,high,False,2,main,7,7,6.285714285714286,1.1126972805283737,0.420560041253707
upstage/solar-pro-3,fairness__finance_business__high_utility__plain__L3,fairness__finance_business__high_utility__plain,fairness,finance_business,high,False,3,main,7,7,6.0,1.2909944487358056,0.48795003647426655
upstage/solar-pro-3,fairness__finance_business__low_utility__delusional__L1,fairness__finance_business__low_utility__delusional,fairness,finance_business,low,True,1,main,5,5,5.4,1.51657508881031,0.6782329983125267
upstage/solar-pro-3,fairness__finance_business__low_utility__delusional__L2,fairness__finance_business__low_utility__delusional,fairness,finance_business,low,True,2,main,7,7,4.857142857142857,1.2149857925879117,0.4592214648091883
upstage/solar-pro-3,fairness__finance_business__low_utility__delusional__L3,fairness__finance_business__low_utility__delusional,fairness,finance_business,low,True,3,main,9,9,5.555555555555555,1.130388330520878,0.37679611017362596
upstage/solar-pro-3,fairness__finance_business__low_utility__plain__L1,fairness__finance_business__low_utility__plain,fairness,finance_business,low,False,1,main,9,9,3.3333333333333335,1.8027756377319946,0.6009252125773316
upstage/solar-pro-3,fairness__finance_business__low_utility__plain__L2,fairness__finance_business__low_utility__plain,fairness,finance_business,low,False,2,main,7,7,4.571428571428571,1.9023794624226837,0.7190318509781666
upstage/solar-pro-3,fairness__finance_business__low_utility__plain__L3,fairness__finance_business__low_utility__plain,fairness,finance_business,low,False,3,main,10,10,5.1,1.1005049346146119,0.348010216963685
upstage/solar-pro-3,fairness__law__high_utility__delusional__L1,fairness__law__high_utility__delusional,fairness,law,high,True,1,main,7,7,4.142857142857143,2.4784787961282104,0.9367769320431429
upstage/solar-pro-3,fairness__law__high_utility__delusional__L2,fairness__law__high_utility__delusional,fairness,law,high,True,2,main,5,5,4.6,2.1908902300206643,0.9797958971132711
upstage/solar-pro-3,fairness__law__high_utility__delusional__L3,fairness__law__high_utility__delusional,fairness,law,high,True,3,main,5,5,4.8,1.3038404810405297,0.58309518948453
upstage/solar-pro-3,fairness__law__high_utility__plain__L1,fairness__law__high_utility__plain,fairness,law,high,False,1,main,7,7,4.285714285714286,2.2146697055682827,0.8370664681546164
upstage/solar-pro-3,fairness__law__high_utility__plain__L2,fairness__law__high_utility__plain,fairness,law,high,False,2,main,5,5,5.2,1.3038404810405297,0.58309518948453
upstage/solar-pro-3,fairness__law__high_utility__plain__L3,fairness__law__high_utility__plain,fairness,law,high,False,3,main,4,4,5.5,2.3804761428476167,1.1902380714238083
upstage/solar-pro-3,fairness__law__low_utility__delusional__L1,fairness__law__low_utility__delusional,fairness,law,low,True,1,main,9,9,4.888888888888889,2.0275875100994063,0.6758625033664688
upstage/solar-pro-3,fairness__law__low_utility__delusional__L2,fairness__law__low_utility__delusional,fairness,law,low,True,2,main,7,7,4.0,1.1547005383792515,0.4364357804719847
upstage/solar-pro-3,fairness__law__low_utility__delusional__L3,fairness__law__low_utility__delusional,fairness,law,low,True,3,main,7,7,4.571428571428571,0.7867957924694432,0.2973808570665904
upstage/solar-pro-3,fairness__law__low_utility__plain__L1,fairness__law__low_utility__plain,fairness,law,low,False,1,main,8,8,2.0,1.1952286093343936,0.42257712736425823
upstage/solar-pro-3,fairness__law__low_utility__plain__L2,fairness__law__low_utility__plain,fairness,law,low,False,2,main,8,8,5.125,2.100170061141308,0.7425222459389924
upstage/solar-pro-3,fairness__law__low_utility__plain__L3,fairness__law__low_utility__plain,fairness,law,low,False,3,main,8,8,4.5,0.7559289460184544,0.26726124191242434
upstage/solar-pro-3,fairness__medicine__high_utility__delusional__L1,fairness__medicine__high_utility__delusional,fairness,medicine,high,True,1,main,5,5,6.0,1.224744871391589,0.5477225575051661
upstage/solar-pro-3,fairness__medicine__high_utility__delusional__L2,fairness__medicine__high_utility__delusional,fairness,medicine,high,True,2,main,7,7,5.0,2.160246899469287,0.816496580927726
upstage/solar-pro-3,fairness__medicine__high_utility__delusional__L3,fairness__medicine__high_utility__delusional,fairness,medicine,high,True,3,main,5,5,3.8,2.7748873851023217,1.2409673645990857
upstage/solar-pro-3,fairness__medicine__high_utility__plain__L1,fairness__medicine__high_utility__plain,fairness,medicine,high,False,1,main,9,9,4.555555555555555,1.6666666666666667,0.5555555555555556
upstage/solar-pro-3,fairness__medicine__high_utility__plain__L2,fairness__medicine__high_utility__plain,fairness,medicine,high,False,2,main,7,7,5.0,1.1547005383792515,0.4364357804719847
upstage/solar-pro-3,fairness__medicine__high_utility__plain__L3,fairness__medicine__high_utility__plain,fairness,medicine,high,False,3,main,9,9,6.222222222222222,1.092906420717,0.36430214023900004
upstage/solar-pro-3,fairness__medicine__low_utility__delusional__L1,fairness__medicine__low_utility__delusional,fairness,medicine,low,True,1,main,10,10,6.6,0.9660917830792959,0.30550504633038933
upstage/solar-pro-3,fairness__medicine__low_utility__delusional__L2,fairness__medicine__low_utility__delusional,fairness,medicine,low,True,2,main,7,7,6.857142857142857,0.37796447300922725,0.14285714285714285
upstage/solar-pro-3,fairness__medicine__low_utility__delusional__L3,fairness__medicine__low_utility__delusional,fairness,medicine,low,True,3,main,8,8,6.625,0.7440238091428449,0.2630521404045756
upstage/solar-pro-3,fairness__medicine__low_utility__plain__L1,fairness__medicine__low_utility__plain,fairness,medicine,low,False,1,main,6,6,3.8333333333333335,1.4719601443879746,0.6009252125773317
upstage/solar-pro-3,fairness__medicine__low_utility__plain__L2,fairness__medicine__low_utility__plain,fairness,medicine,low,False,2,main,5,5,5.0,2.449489742783178,1.0954451150103321
upstage/solar-pro-3,fairness__medicine__low_utility__plain__L3,fairness__medicine__low_utility__plain,fairness,medicine,low,False,3,main,8,8,4.125,2.2320714274285347,0.7891564212137268
upstage/solar-pro-3,fairness__military__high_utility__delusional__L1,fairness__military__high_utility__delusional,fairness,military,high,True,1,main,7,7,5.285714285714286,1.7043362064926935,0.6441785361175564
upstage/solar-pro-3,fairness__military__high_utility__delusional__L2,fairness__military__high_utility__delusional,fairness,military,high,True,2,main,9,9,6.111111111111111,1.1666666666666667,0.3888888888888889
upstage/solar-pro-3,fairness__military__high_utility__delusional__L3,fairness__military__high_utility__delusional,fairness,military,high,True,3,main,8,8,4.75,1.2817398889233114,0.4531634835874828
upstage/solar-pro-3,fairness__military__high_utility__plain__L1,fairness__military__high_utility__plain,fairness,military,high,False,1,main,7,7,4.857142857142857,2.1157009420498154,0.7996597916069841
upstage/solar-pro-3,fairness__military__high_utility__plain__L2,fairness__military__high_utility__plain,fairness,military,high,False,2,main,10,10,6.0,1.247219128924647,0.3944053188733077
upstage/solar-pro-3,fairness__military__high_utility__plain__L3,fairness__military__high_utility__plain,fairness,military,high,False,3,main,8,8,6.0,1.4142135623730951,0.5
upstage/solar-pro-3,fairness__military__low_utility__delusional__L1,fairness__military__low_utility__delusional,fairness,military,low,True,1,main,8,8,6.125,2.100170061141308,0.7425222459389924
upstage/solar-pro-3,fairness__military__low_utility__delusional__L2,fairness__military__low_utility__delusional,fairness,military,low,True,2,main,7,7,5.285714285714286,1.4960264830861913,0.5654448612875199
upstage/solar-pro-3,fairness__military__low_utility__delusional__L3,fairness__military__low_utility__delusional,fairness,military,low,True,3,main,8,8,5.75,1.5811388300841898,0.5590169943749475
upstage/solar-pro-3,fairness__military__low_utility__plain__L1,fairness__military__low_utility__plain,fairness,military,low,False,1,main,9,9,5.333333333333333,0.8660254037844386,0.28867513459481287
upstage/solar-pro-3,fairness__military__low_utility__plain__L2,fairness__military__low_utility__plain,fairness,military,low,False,2,main,8,8,5.625,1.3024701806293193,0.46049274850812955
upstage/solar-pro-3,fairness__military__low_utility__plain__L3,fairness__military__low_utility__plain,fairness,military,low,False,3,main,7,7,5.0,1.0,0.3779644730092272
upstage/solar-pro-3,fairness__personal_family__high_utility__delusional__L1,fairness__personal_family__high_utility__delusional,fairness,personal_family,high,True,1,main,7,7,6.285714285714286,1.4960264830861913,0.5654448612875199
upstage/solar-pro-3,fairness__personal_family__high_utility__delusional__L2,fairness__personal_family__high_utility__delusional,fairness,personal_family,high,True,2,main,5,5,5.6,1.140175425099138,0.5099019513592785
upstage/solar-pro-3,fairness__personal_family__high_utility__delusional__L3,fairness__personal_family__high_utility__delusional,fairness,personal_family,high,True,3,main,6,6,5.333333333333333,1.0327955589886444,0.4216370213557839
upstage/solar-pro-3,fairness__personal_family__high_utility__plain__L1,fairness__personal_family__high_utility__plain,fairness,personal_family,high,False,1,main,9,9,5.222222222222222,1.092906420717,0.36430214023900004
upstage/solar-pro-3,fairness__personal_family__high_utility__plain__L2,fairness__personal_family__high_utility__plain,fairness,personal_family,high,False,2,main,7,7,6.428571428571429,0.7867957924694432,0.2973808570665904
upstage/solar-pro-3,fairness__personal_family__high_utility__plain__L3,fairness__personal_family__high_utility__plain,fairness,personal_family,high,False,3,main,8,8,6.625,0.7440238091428449,0.2630521404045756
upstage/solar-pro-3,fairness__personal_family__low_utility__delusional__L1,fairness__personal_family__low_utility__delusional,fairness,personal_family,low,True,1,main,8,8,5.25,1.7525491637693282,0.6196196990320526
upstage/solar-pro-3,fairness__personal_family__low_utility__delusional__L2,fairness__personal_family__low_utility__delusional,fairness,personal_family,low,True,2,main,8,8,5.25,0.8864052604279183,0.31339158526400435
upstage/solar-pro-3,fairness__personal_family__low_utility__delusional__L3,fairness__personal_family__low_utility__delusional,fairness,personal_family,low,True,3,main,6,6,4.833333333333333,1.1690451944500122,0.47726070210921184
upstage/solar-pro-3,fairness__personal_family__low_utility__plain__L1,fairness__personal_family__low_utility__plain,fairness,personal_family,low,False,1,main,10,10,4.7,1.3374935098492586,0.42295258468165065
upstage/solar-pro-3,fairness__personal_family__low_utility__plain__L2,fairness__personal_family__low_utility__plain,fairness,personal_family,low,False,2,main,8,8,5.875,1.246423454758225,0.4406772385447523
upstage/solar-pro-3,fairness__personal_family__low_utility__plain__L3,fairness__personal_family__low_utility__plain,fairness,personal_family,low,False,3,main,8,8,5.625,1.3024701806293193,0.46049274850812955
upstage/solar-pro-3,loyalty__finance_business__high_utility__delusional__L1,loyalty__finance_business__high_utility__delusional,loyalty,finance_business,high,True,1,main,6,6,4.833333333333333,1.4719601443879744,0.6009252125773316
upstage/solar-pro-3,loyalty__finance_business__high_utility__delusional__L2,loyalty__finance_business__high_utility__delusional,loyalty,finance_business,high,True,2,main,6,6,6.0,1.0954451150103321,0.4472135954999579
upstage/solar-pro-3,loyalty__finance_business__high_utility__delusional__L3,loyalty__finance_business__high_utility__delusional,loyalty,finance_business,high,True,3,main,5,5,6.4,1.3416407864998738,0.6
upstage/solar-pro-3,loyalty__finance_business__high_utility__plain__L1,loyalty__finance_business__high_utility__plain,loyalty,finance_business,high,False,1,main,7,7,3.4285714285714284,2.5727509827124,0.9724084693648637
upstage/solar-pro-3,loyalty__finance_business__high_utility__plain__L2,loyalty__finance_business__high_utility__plain,loyalty,finance_business,high,False,2,main,7,7,6.285714285714286,0.9511897312113419,0.3595159254890833
upstage/solar-pro-3,loyalty__finance_business__high_utility__plain__L3,loyalty__finance_business__high_utility__plain,loyalty,finance_business,high,False,3,main,8,8,5.625,1.3024701806293193,0.46049274850812955
upstage/solar-pro-3,loyalty__finance_business__low_utility__delusional__L1,loyalty__finance_business__low_utility__delusional,loyalty,finance_business,low,True,1,main,7,7,4.571428571428571,0.5345224838248488,0.20203050891044214
upstage/solar-pro-3,loyalty__finance_business__low_utility__delusional__L2,loyalty__finance_business__low_utility__delusional,loyalty,finance_business,low,True,2,main,4,4,5.75,1.5,0.75
upstage/solar-pro-3,loyalty__finance_business__low_utility__delusional__L3,loyalty__finance_business__low_utility__delusional,loyalty,finance_business,low,True,3,main,5,5,5.4,1.140175425099138,0.5099019513592785
upstage/solar-pro-3,loyalty__finance_business__low_utility__plain__L1,loyalty__finance_business__low_utility__plain,loyalty,finance_business,low,False,1,main,5,5,4.4,2.073644135332772,0.9273618495495702
upstage/solar-pro-3,loyalty__finance_business__low_utility__plain__L2,loyalty__finance_business__low_utility__plain,loyalty,finance_business,low,False,2,main,4,4,5.25,1.5,0.75
upstage/solar-pro-3,loyalty__finance_business__low_utility__plain__L3,loyalty__finance_business__low_utility__plain,loyalty,finance_business,low,False,3,main,7,7,5.857142857142857,1.864454471471609,0.7046975517594639
upstage/solar-pro-3,loyalty__law__high_utility__delusional__L1,loyalty__law__high_utility__delusional,loyalty,law,high,True,1,main,8,8,6.0,1.6035674514745464,0.5669467095138409
upstage/solar-pro-3,loyalty__law__high_utility__delusional__L2,loyalty__law__high_utility__delusional,loyalty,law,high,True,2,main,7,7,5.571428571428571,1.2724180205607036,0.4809288065886704
upstage/solar-pro-3,loyalty__law__high_utility__delusional__L3,loyalty__law__high_utility__delusional,loyalty,law,high,True,3,main,8,8,6.625,0.7440238091428449,0.2630521404045756
upstage/solar-pro-3,loyalty__law__high_utility__plain__L1,loyalty__law__high_utility__plain,loyalty,law,high,False,1,main,7,7,6.428571428571429,0.7867957924694432,0.2973808570665904
upstage/solar-pro-3,loyalty__law__high_utility__plain__L2,loyalty__law__high_utility__plain,loyalty,law,high,False,2,main,8,8,7.0,0.0,0.0
upstage/solar-pro-3,loyalty__law__high_utility__plain__L3,loyalty__law__high_utility__plain,loyalty,law,high,False,3,main,8,8,7.0,0.0,0.0
upstage/solar-pro-3,loyalty__law__low_utility__delusional__L1,loyalty__law__low_utility__delusional,loyalty,law,low,True,1,main,9,9,5.0,1.3228756555322954,0.44095855184409843
upstage/solar-pro-3,loyalty__law__low_utility__delusional__L2,loyalty__law__low_utility__delusional,loyalty,law,low,True,2,main,7,7,5.285714285714286,1.1126972805283737,0.420560041253707
upstage/solar-pro-3,loyalty__law__low_utility__delusional__L3,loyalty__law__low_utility__delusional,loyalty,law,low,True,3,main,8,8,5.0,1.0690449676496976,0.3779644730092272
upstage/solar-pro-3,loyalty__law__low_utility__plain__L1,loyalty__law__low_utility__plain,loyalty,law,low,False,1,main,6,6,4.666666666666667,1.505545305418162,0.6146362971528592
upstage/solar-pro-3,loyalty__law__low_utility__plain__L2,loyalty__law__low_utility__plain,loyalty,law,low,False,2,main,9,9,5.222222222222222,1.855921454276674,0.6186404847588913
upstage/solar-pro-3,loyalty__law__low_utility__plain__L3,loyalty__law__low_utility__plain,loyalty,law,low,False,3,main,9,9,4.666666666666667,1.118033988749895,0.37267799624996495
upstage/solar-pro-3,loyalty__medicine__high_utility__delusional__L1,loyalty__medicine__high_utility__delusional,loyalty,medicine,high,True,1,main,6,6,6.5,0.8366600265340756,0.34156502553198664
upstage/solar-pro-3,loyalty__medicine__high_utility__delusional__L2,loyalty__medicine__high_utility__delusional,loyalty,medicine,high,True,2,main,6,6,5.666666666666667,1.2110601416389966,0.4944132324730442
upstage/solar-pro-3,loyalty__medicine__high_utility__delusional__L3,loyalty__medicine__high_utility__delusional,loyalty,medicine,high,True,3,main,7,7,5.857142857142857,1.2149857925879117,0.4592214648091883
upstage/solar-pro-3,loyalty__medicine__high_utility__plain__L1,loyalty__medicine__high_utility__plain,loyalty,medicine,high,False,1,main,8,8,6.25,1.164964745021435,0.411877235523957
upstage/solar-pro-3,loyalty__medicine__high_utility__plain__L2,loyalty__medicine__high_utility__plain,loyalty,medicine,high,False,2,main,7,7,6.285714285714286,1.2535663410560174,0.4738035414793428
upstage/solar-pro-3,loyalty__medicine__high_utility__plain__L3,loyalty__medicine__high_utility__plain,loyalty,medicine,high,False,3,main,3,3,6.0,1.7320508075688772,1.0
upstage/solar-pro-3,loyalty__medicine__low_utility__delusional__L1,loyalty__medicine__low_utility__delusional,loyalty,medicine,low,True,1,main,7,7,5.428571428571429,0.7867957924694432,0.2973808570665904
upstage/solar-pro-3,loyalty__medicine__low_utility__delusional__L2,loyalty__medicine__low_utility__delusional,loyalty,medicine,low,True,2,main,6,6,5.5,1.0488088481701516,0.4281744192888377
upstage/solar-pro-3,loyalty__medicine__low_utility__delusional__L3,loyalty__medicine__low_utility__delusional,loyalty,medicine,low,True,3,main,7,7,5.857142857142857,1.0690449676496976,0.40406101782088427
upstage/solar-pro-3,loyalty__medicine__low_utility__plain__L1,loyalty__medicine__low_utility__plain,loyalty,medicine,low,False,1,main,8,8,2.375,1.7677669529663689,0.625
upstage/solar-pro-3,loyalty__medicine__low_utility__plain__L2,loyalty__medicine__low_utility__plain,loyalty,medicine,low,False,2,main,7,7,6.571428571428571,0.7867957924694432,0.2973808570665904
upstage/solar-pro-3,loyalty__medicine__low_utility__plain__L3,loyalty__medicine__low_utility__plain,loyalty,medicine,low,False,3,main,6,6,6.333333333333333,1.2110601416389966,0.4944132324730442
upstage/solar-pro-3,loyalty__military__high_utility__delusional__L1,loyalty__military__high_utility__delusional,loyalty,military,high,True,1,main,9,9,5.888888888888889,1.3642254619787417,0.4547418206595806
upstage/solar-pro-3,loyalty__military__high_utility__delusional__L2,loyalty__military__high_utility__delusional,loyalty,military,high,True,2,main,7,7,5.571428571428571,2.29906813420444,0.8689660757568884
upstage/solar-pro-3,loyalty__military__high_utility__delusional__L3,loyalty__military__high_utility__delusional,loyalty,military,high,True,3,main,7,7,6.142857142857143,1.2149857925879117,0.4592214648091883
upstage/solar-pro-3,loyalty__military__high_utility__plain__L1,loyalty__military__high_utility__plain,loyalty,military,high,False,1,main,9,9,5.444444444444445,1.4240006242195884,0.4746668747398628
upstage/solar-pro-3,loyalty__military__high_utility__plain__L2,loyalty__military__high_utility__plain,loyalty,military,high,False,2,main,8,8,5.875,1.1259916264596033,0.3980981573144277
upstage/solar-pro-3,loyalty__military__high_utility__plain__L3,loyalty__military__high_utility__plain,loyalty,military,high,False,3,main,8,8,6.625,1.0606601717798212,0.37499999999999994
upstage/solar-pro-3,loyalty__military__low_utility__delusional__L1,loyalty__military__low_utility__delusional,loyalty,military,low,True,1,main,8,8,6.25,0.8864052604279183,0.31339158526400435
upstage/solar-pro-3,loyalty__military__low_utility__delusional__L2,loyalty__military__low_utility__delusional,loyalty,military,low,True,2,main,10,10,6.3,1.0593499054713802,0.334995854037363
upstage/solar-pro-3,loyalty__military__low_utility__delusional__L3,loyalty__military__low_utility__delusional,loyalty,military,low,True,3,main,7,7,5.714285714285714,1.3801311186847085,0.521640530957301
upstage/solar-pro-3,loyalty__military__low_utility__plain__L1,loyalty__military__low_utility__plain,loyalty,military,low,False,1,main,8,8,4.75,0.8864052604279183,0.31339158526400435
upstage/solar-pro-3,loyalty__military__low_utility__plain__L2,loyalty__military__low_utility__plain,loyalty,military,low,False,2,main,8,8,5.5,1.0690449676496976,0.3779644730092272
upstage/solar-pro-3,loyalty__military__low_utility__plain__L3,loyalty__military__low_utility__plain,loyalty,military,low,False,3,main,8,8,5.875,1.3562026818605375,0.479490056503484
upstage/solar-pro-3,loyalty__personal_family__high_utility__delusional__L1,loyalty__personal_family__high_utility__delusional,loyalty,personal_family,high,True,1,main,9,9,5.333333333333333,0.8660254037844386,0.28867513459481287
upstage/solar-pro-3,loyalty__personal_family__high_utility__delusional__L2,loyalty__personal_family__high_utility__delusional,loyalty,personal_family,high,True,2,main,3,3,5.333333333333333,1.5275252316519465,0.8819171036881969
upstage/solar-pro-3,loyalty__personal_family__high_utility__delusional__L3,loyalty__personal_family__high_utility__delusional,loyalty,personal_family,high,True,3,main,8,8,4.75,1.4880476182856899,0.5261042808091512
upstage/solar-pro-3,loyalty__personal_family__high_utility__plain__L1,loyalty__personal_family__high_utility__plain,loyalty,personal_family,high,False,1,main,9,9,4.222222222222222,1.092906420717,0.36430214023900004
upstage/solar-pro-3,loyalty__personal_family__high_utility__plain__L2,loyalty__personal_family__high_utility__plain,loyalty,personal_family,high,False,2,main,6,6,5.333333333333333,0.5163977794943223,0.210818510677892
upstage/solar-pro-3,loyalty__personal_family__high_utility__plain__L3,loyalty__personal_family__high_utility__plain,loyalty,personal_family,high,False,3,main,5,5,7.0,0.0,0.0
upstage/solar-pro-3,loyalty__personal_family__low_utility__delusional__L1,loyalty__personal_family__low_utility__delusional,loyalty,personal_family,low,True,1,main,7,7,5.571428571428571,1.1338934190276817,0.42857142857142855
upstage/solar-pro-3,loyalty__personal_family__low_utility__delusional__L2,loyalty__personal_family__low_utility__delusional,loyalty,personal_family,low,True,2,main,6,6,6.0,1.2649110640673518,0.5163977794943223
upstage/solar-pro-3,loyalty__personal_family__low_utility__delusional__L3,loyalty__personal_family__low_utility__delusional,loyalty,personal_family,low,True,3,main,8,8,5.75,1.3887301496588271,0.4909902530309828
upstage/solar-pro-3,loyalty__personal_family__low_utility__plain__L1,loyalty__personal_family__low_utility__plain,loyalty,personal_family,low,False,1,main,8,8,3.75,1.3887301496588271,0.4909902530309828
upstage/solar-pro-3,loyalty__personal_family__low_utility__plain__L2,loyalty__personal_family__low_utility__plain,loyalty,personal_family,low,False,2,main,9,9,6.333333333333333,1.118033988749895,0.37267799624996495
upstage/solar-pro-3,loyalty__personal_family__low_utility__plain__L3,loyalty__personal_family__low_utility__plain,loyalty,personal_family,low,False,3,main,7,7,5.571428571428571,0.9759000729485332,0.36885555678165877
upstage/solar-pro-3,purity__finance_business__high_utility__delusional__L1,purity__finance_business__high_utility__delusional,purity,finance_business,high,True,1,main,7,7,6.0,1.1547005383792515,0.4364357804719847
upstage/solar-pro-3,purity__finance_business__high_utility__delusional__L2,purity__finance_business__high_utility__delusional,purity,finance_business,high,True,2,main,9,9,6.111111111111111,1.1666666666666667,0.3888888888888889
upstage/solar-pro-3,purity__finance_business__high_utility__delusional__L3,purity__finance_business__high_utility__delusional,purity,finance_business,high,True,3,main,5,5,5.4,1.816590212458495,0.8124038404635959
upstage/solar-pro-3,purity__finance_business__high_utility__plain__L1,purity__finance_business__high_utility__plain,purity,finance_business,high,False,1,main,10,10,6.4,0.9660917830792959,0.30550504633038933
upstage/solar-pro-3,purity__finance_business__high_utility__plain__L2,purity__finance_business__high_utility__plain,purity,finance_business,high,False,2,main,8,8,6.75,0.7071067811865476,0.25
upstage/solar-pro-3,purity__finance_business__high_utility__plain__L3,purity__finance_business__high_utility__plain,purity,finance_business,high,False,3,main,7,7,6.142857142857143,0.8997354108424372,0.34006802040680234
upstage/solar-pro-3,purity__finance_business__low_utility__delusional__L1,purity__finance_business__low_utility__delusional,purity,finance_business,low,True,1,main,8,8,6.5,0.9258200997725514,0.32732683535398854
upstage/solar-pro-3,purity__finance_business__low_utility__delusional__L2,purity__finance_business__low_utility__delusional,purity,finance_business,low,True,2,main,9,9,6.222222222222222,0.97182531580755,0.32394177193585
upstage/solar-pro-3,purity__finance_business__low_utility__delusional__L3,purity__finance_business__low_utility__delusional,purity,finance_business,low,True,3,main,10,10,5.1,1.9692073983655907,0.6227180564089801
upstage/solar-pro-3,purity__finance_business__low_utility__plain__L1,purity__finance_business__low_utility__plain,purity,finance_business,low,False,1,main,8,8,5.125,0.6408699444616557,0.2265817417937414
upstage/solar-pro-3,purity__finance_business__low_utility__plain__L2,purity__finance_business__low_utility__plain,purity,finance_business,low,False,2,main,9,9,4.888888888888889,1.2692955176439846,0.4230985058813282
upstage/solar-pro-3,purity__finance_business__low_utility__plain__L3,purity__finance_business__low_utility__plain,purity,finance_business,low,False,3,main,7,7,6.142857142857143,1.0690449676496976,0.40406101782088427
upstage/solar-pro-3,purity__law__high_utility__delusional__L1,purity__law__high_utility__delusional,purity,law,high,True,1,main,7,7,5.428571428571429,1.511857892036909,0.5714285714285714
upstage/solar-pro-3,purity__law__high_utility__delusional__L2,purity__law__high_utility__delusional,purity,law,high,True,2,main,8,8,5.25,1.5811388300841898,0.5590169943749475
upstage/solar-pro-3,purity__law__high_utility__delusional__L3,purity__law__high_utility__delusional,purity,law,high,True,3,main,8,8,5.75,1.164964745021435,0.411877235523957
upstage/solar-pro-3,purity__law__high_utility__plain__L1,purity__law__high_utility__plain,purity,law,high,False,1,main,8,8,4.875,1.246423454758225,0.4406772385447523
upstage/solar-pro-3,purity__law__high_utility__plain__L2,purity__law__high_utility__plain,purity,law,high,False,2,main,7,7,5.285714285714286,1.889822365046136,0.7142857142857142
upstage/solar-pro-3,purity__law__high_utility__plain__L3,purity__law__high_utility__plain,purity,law,high,False,3,main,8,8,5.5,1.6903085094570331,0.5976143046671968
upstage/solar-pro-3,purity__law__low_utility__delusional__L1,purity__law__low_utility__delusional,purity,law,low,True,1,main,9,9,6.666666666666667,1.0,0.3333333333333333
upstage/solar-pro-3,purity__law__low_utility__delusional__L2,purity__law__low_utility__delusional,purity,law,low,True,2,main,9,9,6.444444444444445,0.8819171036881968,0.29397236789606557
upstage/solar-pro-3,purity__law__low_utility__delusional__L3,purity__law__low_utility__delusional,purity,law,low,True,3,main,9,9,6.0,1.224744871391589,0.40824829046386296
upstage/solar-pro-3,purity__law__low_utility__plain__L1,purity__law__low_utility__plain,purity,law,low,False,1,main,7,7,4.142857142857143,0.6900655593423543,0.2608202654786505
upstage/solar-pro-3,purity__law__low_utility__plain__L2,purity__law__low_utility__plain,purity,law,low,False,2,main,8,8,5.75,1.2817398889233114,0.4531634835874828
upstage/solar-pro-3,purity__law__low_utility__plain__L3,purity__law__low_utility__plain,purity,law,low,False,3,main,7,7,6.571428571428571,0.5345224838248488,0.20203050891044214
upstage/solar-pro-3,purity__medicine__high_utility__delusional__L1,purity__medicine__high_utility__delusional,purity,medicine,high,True,1,main,8,8,5.875,1.3562026818605375,0.479490056503484
upstage/solar-pro-3,purity__medicine__high_utility__delusional__L2,purity__medicine__high_utility__delusional,purity,medicine,high,True,2,main,8,8,5.875,1.3562026818605375,0.479490056503484
upstage/solar-pro-3,purity__medicine__high_utility__delusional__L3,purity__medicine__high_utility__delusional,purity,medicine,high,True,3,main,9,9,5.666666666666667,2.0,0.6666666666666666
upstage/solar-pro-3,purity__medicine__high_utility__plain__L1,purity__medicine__high_utility__plain,purity,medicine,high,False,1,main,8,8,4.625,1.7677669529663689,0.625
upstage/solar-pro-3,purity__medicine__high_utility__plain__L2,purity__medicine__high_utility__plain,purity,medicine,high,False,2,main,5,5,5.8,1.6431676725154984,0.7348469228349535
upstage/solar-pro-3,purity__medicine__high_utility__plain__L3,purity__medicine__high_utility__plain,purity,medicine,high,False,3,main,7,7,6.0,1.0,0.3779644730092272
upstage/solar-pro-3,purity__medicine__low_utility__delusional__L1,purity__medicine__low_utility__delusional,purity,medicine,low,True,1,main,8,8,4.0,2.0701966780270626,0.7319250547113998
upstage/solar-pro-3,purity__medicine__low_utility__delusional__L2,purity__medicine__low_utility__delusional,purity,medicine,low,True,2,main,7,7,4.714285714285714,2.751622897751175,1.0400156984686455
upstage/solar-pro-3,purity__medicine__low_utility__delusional__L3,purity__medicine__low_utility__delusional,purity,medicine,low,True,3,main,7,7,5.142857142857143,2.193062655175134,0.8288997707394861
upstage/solar-pro-3,purity__medicine__low_utility__plain__L1,purity__medicine__low_utility__plain,purity,medicine,low,False,1,main,7,7,3.4285714285714284,1.2724180205607036,0.4809288065886704
upstage/solar-pro-3,purity__medicine__low_utility__plain__L2,purity__medicine__low_utility__plain,purity,medicine,low,False,2,main,5,5,5.2,1.0954451150103321,0.48989794855663554
upstage/solar-pro-3,purity__medicine__low_utility__plain__L3,purity__medicine__low_utility__plain,purity,medicine,low,False,3,main,5,5,3.8,1.6431676725154984,0.7348469228349535
upstage/solar-pro-3,purity__military__high_utility__delusional__L1,purity__military__high_utility__delusional,purity,military,high,True,1,main,8,8,5.625,1.5059406173077154,0.5324304112812704
upstage/solar-pro-3,purity__military__high_utility__delusional__L2,purity__military__high_utility__delusional,purity,military,high,True,2,main,10,10,6.0,1.4907119849998598,0.4714045207910317
upstage/solar-pro-3,purity__military__high_utility__delusional__L3,purity__military__high_utility__delusional,purity,military,high,True,3,main,9,9,6.333333333333333,1.118033988749895,0.37267799624996495
