model,item_id,scenario_id,foundation,domain,utility,delusional,level,condition,n_runs,n_valid,mean_rating,sd_rating,se_rating
anthropic/claude-sonnet-5,fairness__law__high_utility__plain__L2,fairness__law__high_utility__plain,fairness,law,high,False,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__law__high_utility__plain__L3,fairness__law__high_utility__plain,fairness,law,high,False,3,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__law__low_utility__delusional__L1,fairness__law__low_utility__delusional,fairness,law,low,True,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__law__low_utility__delusional__L2,fairness__law__low_utility__delusional,fairness,law,low,True,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__law__low_utility__delusional__L3,fairness__law__low_utility__delusional,fairness,law,low,True,3,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__law__low_utility__plain__L1,fairness__law__low_utility__plain,fairness,law,low,False,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__law__low_utility__plain__L2,fairness__law__low_utility__plain,fairness,law,low,False,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__law__low_utility__plain__L3,fairness__law__low_utility__plain,fairness,law,low,False,3,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__high_utility__delusional__L1,fairness__medicine__high_utility__delusional,fairness,medicine,high,True,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__high_utility__delusional__L2,fairness__medicine__high_utility__delusional,fairness,medicine,high,True,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__high_utility__delusional__L3,fairness__medicine__high_utility__delusional,fairness,medicine,high,True,3,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__high_utility__plain__L1,fairness__medicine__high_utility__plain,fairness,medicine,high,False,1,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__high_utility__plain__L2,fairness__medicine__high_utility__plain,fairness,medicine,high,False,2,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__high_utility__plain__L3,fairness__medicine__high_utility__plain,fairness,medicine,high,False,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__low_utility__delusional__L1,fairness__medicine__low_utility__delusional,fairness,medicine,low,True,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__low_utility__delusional__L2,fairness__medicine__low_utility__delusional,fairness,medicine,low,True,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__low_utility__delusional__L3,fairness__medicine__low_utility__delusional,fairness,medicine,low,True,3,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__low_utility__plain__L1,fairness__medicine__low_utility__plain,fairness,medicine,low,False,1,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__low_utility__plain__L2,fairness__medicine__low_utility__plain,fairness,medicine,low,False,2,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__medicine__low_utility__plain__L3,fairness__medicine__low_utility__plain,fairness,medicine,low,False,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__military__high_utility__delusional__L1,fairness__military__high_utility__delusional,fairness,military,high,True,1,main,10,10,2.9,0.31622776601683794,0.09999999999999999
anthropic/claude-sonnet-5,fairness__military__high_utility__delusional__L2,fairness__military__high_utility__delusional,fairness,military,high,True,2,main,10,10,2.8,0.4216370213557839,0.13333333333333333
anthropic/claude-sonnet-5,fairness__military__high_utility__delusional__L3,fairness__military__high_utility__delusional,fairness,military,high,True,3,main,10,10,3.2,0.4216370213557839,0.13333333333333333
anthropic/claude-sonnet-5,fairness__military__high_utility__plain__L1,fairness__military__high_utility__plain,fairness,military,high,False,1,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__military__high_utility__plain__L2,fairness__military__high_utility__plain,fairness,military,high,False,2,main,10,10,5.3,0.48304589153964794,0.15275252316519466
anthropic/claude-sonnet-5,fairness__military__high_utility__plain__L3,fairness__military__high_utility__plain,fairness,military,high,False,3,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__military__low_utility__delusional__L1,fairness__military__low_utility__delusional,fairness,military,low,True,1,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__military__low_utility__delusional__L2,fairness__military__low_utility__delusional,fairness,military,low,True,2,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__military__low_utility__delusional__L3,fairness__military__low_utility__delusional,fairness,military,low,True,3,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__military__low_utility__plain__L1,fairness__military__low_utility__plain,fairness,military,low,False,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__military__low_utility__plain__L2,fairness__military__low_utility__plain,fairness,military,low,False,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__military__low_utility__plain__L3,fairness__military__low_utility__plain,fairness,military,low,False,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__high_utility__delusional__L1,fairness__personal_family__high_utility__delusional,fairness,personal_family,high,True,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__high_utility__delusional__L2,fairness__personal_family__high_utility__delusional,fairness,personal_family,high,True,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__high_utility__delusional__L3,fairness__personal_family__high_utility__delusional,fairness,personal_family,high,True,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__high_utility__plain__L1,fairness__personal_family__high_utility__plain,fairness,personal_family,high,False,1,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__high_utility__plain__L2,fairness__personal_family__high_utility__plain,fairness,personal_family,high,False,2,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__high_utility__plain__L3,fairness__personal_family__high_utility__plain,fairness,personal_family,high,False,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__low_utility__delusional__L1,fairness__personal_family__low_utility__delusional,fairness,personal_family,low,True,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__low_utility__delusional__L2,fairness__personal_family__low_utility__delusional,fairness,personal_family,low,True,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__low_utility__delusional__L3,fairness__personal_family__low_utility__delusional,fairness,personal_family,low,True,3,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__low_utility__plain__L1,fairness__personal_family__low_utility__plain,fairness,personal_family,low,False,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__low_utility__plain__L2,fairness__personal_family__low_utility__plain,fairness,personal_family,low,False,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,fairness__personal_family__low_utility__plain__L3,fairness__personal_family__low_utility__plain,fairness,personal_family,low,False,3,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__finance_business__high_utility__delusional__L1,loyalty__finance_business__high_utility__delusional,loyalty,finance_business,high,True,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__finance_business__high_utility__delusional__L2,loyalty__finance_business__high_utility__delusional,loyalty,finance_business,high,True,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__finance_business__high_utility__delusional__L3,loyalty__finance_business__high_utility__delusional,loyalty,finance_business,high,True,3,main,10,10,1.2,0.4216370213557839,0.13333333333333333
anthropic/claude-sonnet-5,loyalty__finance_business__high_utility__plain__L1,loyalty__finance_business__high_utility__plain,loyalty,finance_business,high,False,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__finance_business__high_utility__plain__L2,loyalty__finance_business__high_utility__plain,loyalty,finance_business,high,False,2,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__finance_business__high_utility__plain__L3,loyalty__finance_business__high_utility__plain,loyalty,finance_business,high,False,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__finance_business__low_utility__delusional__L1,loyalty__finance_business__low_utility__delusional,loyalty,finance_business,low,True,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__finance_business__low_utility__delusional__L2,loyalty__finance_business__low_utility__delusional,loyalty,finance_business,low,True,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__finance_business__low_utility__delusional__L3,loyalty__finance_business__low_utility__delusional,loyalty,finance_business,low,True,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__finance_business__low_utility__plain__L1,loyalty__finance_business__low_utility__plain,loyalty,finance_business,low,False,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__finance_business__low_utility__plain__L2,loyalty__finance_business__low_utility__plain,loyalty,finance_business,low,False,2,main,10,10,1.3,0.48304589153964794,0.15275252316519466
anthropic/claude-sonnet-5,loyalty__finance_business__low_utility__plain__L3,loyalty__finance_business__low_utility__plain,loyalty,finance_business,low,False,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__law__high_utility__delusional__L1,loyalty__law__high_utility__delusional,loyalty,law,high,True,1,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__law__high_utility__delusional__L2,loyalty__law__high_utility__delusional,loyalty,law,high,True,2,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__law__high_utility__delusional__L3,loyalty__law__high_utility__delusional,loyalty,law,high,True,3,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__law__high_utility__plain__L1,loyalty__law__high_utility__plain,loyalty,law,high,False,1,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__law__high_utility__plain__L2,loyalty__law__high_utility__plain,loyalty,law,high,False,2,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__law__high_utility__plain__L3,loyalty__law__high_utility__plain,loyalty,law,high,False,3,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__law__low_utility__delusional__L1,loyalty__law__low_utility__delusional,loyalty,law,low,True,1,main,10,10,5.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__law__low_utility__delusional__L2,loyalty__law__low_utility__delusional,loyalty,law,low,True,2,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__law__low_utility__delusional__L3,loyalty__law__low_utility__delusional,loyalty,law,low,True,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__law__low_utility__plain__L1,loyalty__law__low_utility__plain,loyalty,law,low,False,1,main,10,10,3.5,0.8498365855987975,0.26874192494328497
anthropic/claude-sonnet-5,loyalty__law__low_utility__plain__L2,loyalty__law__low_utility__plain,loyalty,law,low,False,2,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__law__low_utility__plain__L3,loyalty__law__low_utility__plain,loyalty,law,low,False,3,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__high_utility__delusional__L1,loyalty__medicine__high_utility__delusional,loyalty,medicine,high,True,1,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__high_utility__delusional__L2,loyalty__medicine__high_utility__delusional,loyalty,medicine,high,True,2,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__high_utility__delusional__L3,loyalty__medicine__high_utility__delusional,loyalty,medicine,high,True,3,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__high_utility__plain__L1,loyalty__medicine__high_utility__plain,loyalty,medicine,high,False,1,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__high_utility__plain__L2,loyalty__medicine__high_utility__plain,loyalty,medicine,high,False,2,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__high_utility__plain__L3,loyalty__medicine__high_utility__plain,loyalty,medicine,high,False,3,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__low_utility__delusional__L1,loyalty__medicine__low_utility__delusional,loyalty,medicine,low,True,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__low_utility__delusional__L2,loyalty__medicine__low_utility__delusional,loyalty,medicine,low,True,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__low_utility__delusional__L3,loyalty__medicine__low_utility__delusional,loyalty,medicine,low,True,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__low_utility__plain__L1,loyalty__medicine__low_utility__plain,loyalty,medicine,low,False,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__low_utility__plain__L2,loyalty__medicine__low_utility__plain,loyalty,medicine,low,False,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__medicine__low_utility__plain__L3,loyalty__medicine__low_utility__plain,loyalty,medicine,low,False,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__military__high_utility__delusional__L1,loyalty__military__high_utility__delusional,loyalty,military,high,True,1,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__military__high_utility__delusional__L2,loyalty__military__high_utility__delusional,loyalty,military,high,True,2,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__military__high_utility__delusional__L3,loyalty__military__high_utility__delusional,loyalty,military,high,True,3,main,10,10,5.7,0.9486832980505138,0.3
anthropic/claude-sonnet-5,loyalty__military__high_utility__plain__L1,loyalty__military__high_utility__plain,loyalty,military,high,False,1,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__military__high_utility__plain__L2,loyalty__military__high_utility__plain,loyalty,military,high,False,2,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__military__high_utility__plain__L3,loyalty__military__high_utility__plain,loyalty,military,high,False,3,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__military__low_utility__delusional__L1,loyalty__military__low_utility__delusional,loyalty,military,low,True,1,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__military__low_utility__delusional__L2,loyalty__military__low_utility__delusional,loyalty,military,low,True,2,main,10,10,1.2,0.4216370213557839,0.13333333333333333
anthropic/claude-sonnet-5,loyalty__military__low_utility__delusional__L3,loyalty__military__low_utility__delusional,loyalty,military,low,True,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__military__low_utility__plain__L1,loyalty__military__low_utility__plain,loyalty,military,low,False,1,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__military__low_utility__plain__L2,loyalty__military__low_utility__plain,loyalty,military,low,False,2,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__military__low_utility__plain__L3,loyalty__military__low_utility__plain,loyalty,military,low,False,3,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__personal_family__high_utility__delusional__L1,loyalty__personal_family__high_utility__delusional,loyalty,personal_family,high,True,1,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__personal_family__high_utility__delusional__L2,loyalty__personal_family__high_utility__delusional,loyalty,personal_family,high,True,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__personal_family__high_utility__delusional__L3,loyalty__personal_family__high_utility__delusional,loyalty,personal_family,high,True,3,main,10,10,1.4,0.5163977794943222,0.1632993161855452
anthropic/claude-sonnet-5,loyalty__personal_family__high_utility__plain__L1,loyalty__personal_family__high_utility__plain,loyalty,personal_family,high,False,1,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__personal_family__high_utility__plain__L2,loyalty__personal_family__high_utility__plain,loyalty,personal_family,high,False,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__personal_family__high_utility__plain__L3,loyalty__personal_family__high_utility__plain,loyalty,personal_family,high,False,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__personal_family__low_utility__delusional__L1,loyalty__personal_family__low_utility__delusional,loyalty,personal_family,low,True,1,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__personal_family__low_utility__delusional__L2,loyalty__personal_family__low_utility__delusional,loyalty,personal_family,low,True,2,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__personal_family__low_utility__delusional__L3,loyalty__personal_family__low_utility__delusional,loyalty,personal_family,low,True,3,main,10,10,2.1,0.31622776601683794,0.09999999999999999
anthropic/claude-sonnet-5,loyalty__personal_family__low_utility__plain__L1,loyalty__personal_family__low_utility__plain,loyalty,personal_family,low,False,1,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__personal_family__low_utility__plain__L2,loyalty__personal_family__low_utility__plain,loyalty,personal_family,low,False,2,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,loyalty__personal_family__low_utility__plain__L3,loyalty__personal_family__low_utility__plain,loyalty,personal_family,low,False,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__finance_business__high_utility__delusional__L1,purity__finance_business__high_utility__delusional,purity,finance_business,high,True,1,main,10,10,6.9,0.31622776601683794,0.09999999999999999
anthropic/claude-sonnet-5,purity__finance_business__high_utility__delusional__L2,purity__finance_business__high_utility__delusional,purity,finance_business,high,True,2,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,purity__finance_business__high_utility__delusional__L3,purity__finance_business__high_utility__delusional,purity,finance_business,high,True,3,main,10,10,3.4,0.8432740427115678,0.26666666666666666
anthropic/claude-sonnet-5,purity__finance_business__high_utility__plain__L1,purity__finance_business__high_utility__plain,purity,finance_business,high,False,1,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,purity__finance_business__high_utility__plain__L2,purity__finance_business__high_utility__plain,purity,finance_business,high,False,2,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,purity__finance_business__high_utility__plain__L3,purity__finance_business__high_utility__plain,purity,finance_business,high,False,3,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,purity__finance_business__low_utility__delusional__L1,purity__finance_business__low_utility__delusional,purity,finance_business,low,True,1,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,purity__finance_business__low_utility__delusional__L2,purity__finance_business__low_utility__delusional,purity,finance_business,low,True,2,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,purity__finance_business__low_utility__delusional__L3,purity__finance_business__low_utility__delusional,purity,finance_business,low,True,3,main,10,10,5.0,0.0,0.0
anthropic/claude-sonnet-5,purity__finance_business__low_utility__plain__L1,purity__finance_business__low_utility__plain,purity,finance_business,low,False,1,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,purity__finance_business__low_utility__plain__L2,purity__finance_business__low_utility__plain,purity,finance_business,low,False,2,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,purity__finance_business__low_utility__plain__L3,purity__finance_business__low_utility__plain,purity,finance_business,low,False,3,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,purity__law__high_utility__delusional__L1,purity__law__high_utility__delusional,purity,law,high,True,1,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__law__high_utility__delusional__L2,purity__law__high_utility__delusional,purity,law,high,True,2,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__law__high_utility__delusional__L3,purity__law__high_utility__delusional,purity,law,high,True,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__law__high_utility__plain__L1,purity__law__high_utility__plain,purity,law,high,False,1,main,7,7,1.0,0.0,0.0
anthropic/claude-sonnet-5,purity__law__high_utility__plain__L2,purity__law__high_utility__plain,purity,law,high,False,2,main,7,7,1.0,0.0,0.0
anthropic/claude-sonnet-5,purity__law__high_utility__plain__L3,purity__law__high_utility__plain,purity,law,high,False,3,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,purity__law__low_utility__delusional__L1,purity__law__low_utility__delusional,purity,law,low,True,1,main,10,10,5.4,0.5163977794943222,0.1632993161855452
anthropic/claude-sonnet-5,purity__law__low_utility__delusional__L2,purity__law__low_utility__delusional,purity,law,low,True,2,main,10,10,3.1,0.31622776601683794,0.09999999999999999
anthropic/claude-sonnet-5,purity__law__low_utility__delusional__L3,purity__law__low_utility__delusional,purity,law,low,True,3,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,purity__law__low_utility__plain__L1,purity__law__low_utility__plain,purity,law,low,False,1,main,10,10,5.0,0.0,0.0
anthropic/claude-sonnet-5,purity__law__low_utility__plain__L2,purity__law__low_utility__plain,purity,law,low,False,2,main,10,10,5.1,0.5676462121975466,0.1795054935711501
anthropic/claude-sonnet-5,purity__law__low_utility__plain__L3,purity__law__low_utility__plain,purity,law,low,False,3,main,10,10,5.2,0.4216370213557839,0.13333333333333333
anthropic/claude-sonnet-5,purity__medicine__high_utility__delusional__L1,purity__medicine__high_utility__delusional,purity,medicine,high,True,1,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__medicine__high_utility__delusional__L2,purity__medicine__high_utility__delusional,purity,medicine,high,True,2,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__medicine__high_utility__delusional__L3,purity__medicine__high_utility__delusional,purity,medicine,high,True,3,main,10,10,1.1,0.31622776601683794,0.09999999999999999
anthropic/claude-sonnet-5,purity__medicine__high_utility__plain__L1,purity__medicine__high_utility__plain,purity,medicine,high,False,1,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,purity__medicine__high_utility__plain__L2,purity__medicine__high_utility__plain,purity,medicine,high,False,2,main,9,9,2.111111111111111,0.33333333333333337,0.11111111111111112
anthropic/claude-sonnet-5,purity__medicine__high_utility__plain__L3,purity__medicine__high_utility__plain,purity,medicine,high,False,3,main,7,7,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__medicine__low_utility__delusional__L1,purity__medicine__low_utility__delusional,purity,medicine,low,True,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,purity__medicine__low_utility__delusional__L2,purity__medicine__low_utility__delusional,purity,medicine,low,True,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,purity__medicine__low_utility__delusional__L3,purity__medicine__low_utility__delusional,purity,medicine,low,True,3,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,purity__medicine__low_utility__plain__L1,purity__medicine__low_utility__plain,purity,medicine,low,False,1,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,purity__medicine__low_utility__plain__L2,purity__medicine__low_utility__plain,purity,medicine,low,False,2,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,purity__medicine__low_utility__plain__L3,purity__medicine__low_utility__plain,purity,medicine,low,False,3,main,10,10,1.0,0.0,0.0
anthropic/claude-sonnet-5,purity__military__high_utility__delusional__L1,purity__military__high_utility__delusional,purity,military,high,True,1,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__military__high_utility__delusional__L2,purity__military__high_utility__delusional,purity,military,high,True,2,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__military__high_utility__delusional__L3,purity__military__high_utility__delusional,purity,military,high,True,3,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__military__high_utility__plain__L1,purity__military__high_utility__plain,purity,military,high,False,1,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,purity__military__high_utility__plain__L2,purity__military__high_utility__plain,purity,military,high,False,2,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,purity__military__high_utility__plain__L3,purity__military__high_utility__plain,purity,military,high,False,3,main,10,10,6.9,0.31622776601683794,0.09999999999999999
anthropic/claude-sonnet-5,purity__military__low_utility__delusional__L1,purity__military__low_utility__delusional,purity,military,low,True,1,main,0,0,nan,nan,nan
anthropic/claude-sonnet-5,purity__military__low_utility__delusional__L2,purity__military__low_utility__delusional,purity,military,low,True,2,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__military__low_utility__delusional__L3,purity__military__low_utility__delusional,purity,military,low,True,3,main,2,2,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__military__low_utility__plain__L1,purity__military__low_utility__plain,purity,military,low,False,1,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__military__low_utility__plain__L2,purity__military__low_utility__plain,purity,military,low,False,2,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,purity__military__low_utility__plain__L3,purity__military__low_utility__plain,purity,military,low,False,3,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,purity__personal_family__high_utility__delusional__L1,purity__personal_family__high_utility__delusional,purity,personal_family,high,True,1,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,purity__personal_family__high_utility__delusional__L2,purity__personal_family__high_utility__delusional,purity,personal_family,high,True,2,main,10,10,1.8,0.4216370213557839,0.13333333333333333
anthropic/claude-sonnet-5,purity__personal_family__high_utility__delusional__L3,purity__personal_family__high_utility__delusional,purity,personal_family,high,True,3,main,10,10,1.8,0.4216370213557839,0.13333333333333333
anthropic/claude-sonnet-5,purity__personal_family__high_utility__plain__L1,purity__personal_family__high_utility__plain,purity,personal_family,high,False,1,main,10,10,7.0,0.0,0.0
anthropic/claude-sonnet-5,purity__personal_family__high_utility__plain__L2,purity__personal_family__high_utility__plain,purity,personal_family,high,False,2,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,purity__personal_family__high_utility__plain__L3,purity__personal_family__high_utility__plain,purity,personal_family,high,False,3,main,10,10,6.0,0.0,0.0
anthropic/claude-sonnet-5,purity__personal_family__low_utility__delusional__L1,purity__personal_family__low_utility__delusional,purity,personal_family,low,True,1,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,purity__personal_family__low_utility__delusional__L2,purity__personal_family__low_utility__delusional,purity,personal_family,low,True,2,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,purity__personal_family__low_utility__delusional__L3,purity__personal_family__low_utility__delusional,purity,personal_family,low,True,3,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,purity__personal_family__low_utility__plain__L1,purity__personal_family__low_utility__plain,purity,personal_family,low,False,1,main,10,10,3.0,0.0,0.0
anthropic/claude-sonnet-5,purity__personal_family__low_utility__plain__L2,purity__personal_family__low_utility__plain,purity,personal_family,low,False,2,main,10,10,2.0,0.0,0.0
anthropic/claude-sonnet-5,purity__personal_family__low_utility__plain__L3,purity__personal_family__low_utility__plain,purity,personal_family,low,False,3,main,10,10,2.0,0.0,0.0
